text,label
Mantap pak ahok #kickandy,1
Manusia bersih pasti berani #KickAndy #TamuAhok,1
Suka dengan nasehat Pak Analta Amir yg meminta Ahok menyaring ucapan #kickand,1
"Nonton #kickandy Menarik, membuka pikiran, menginspirasi. Sukses selalu",1
inilah jagoan saya!! hahahaha #kickandy,1
Salut lah sama orang2 kek gitu #kickandy,1
@KickAndyShow semoga tambah ok dan panjang umur. semoga acara nanti malam lancar #kickandy,1
Ajang orang-orang saling menginspirasi. #kickandy #kickandyheroes2017,1
"Suara Penta Boys ini memang keren banget, pantas jadi juara 1 di Rumania #KickAndy",1
penta Boys ini masih eksis saja dan saya suka suara mereka. Keren #KickAndyp,1
"Rupanya, terselip beberapa detik di Kick Andy. Keren dan luar biasa",1
Terimakasih #kickAndy,1
Tayangan yang sangat inspiratif yang banyak memberi motivasi kepada kita untuk lebih bisa mencintai orang-orang disabilitas #kickandy,1
"perjuagan mereka istimewa, krn mampu menembus keterbatasan sbg rasa syukur pada Allah, sangat menginspirasi. #KickAndy",1
Syukurilah atas kehidupanmu saat ini #kickandy,1
"Acara yang sangat menginspirasi sekali, salut #kickandy",1
"suka dengan semua tamu yang diundang, pasti menginspirasi #kickandy",1
kalo udah di puncak jangan lupa sampahnya di bawa turun lagi karena alam bukan tempat nyampah stop nyampah di gunung #kickandy,0
RT @KickAndyShow: 61 WNA terancam dideportasi dan lia @gracialia terancam dipidanakan,0
Lebih baik menyalakan lilin daripada mengumpat kepada kegelapan #pejuangtangguh #kickandy,0
"aku ga mau bohongi diri sendiri. Gimbal Alas, Malang. #kickandy",0
sampan tidak akan dapat belayar di padang pasir betapa pun jua emp http://ilha8253.m.nomor1.net/ilha8253/1001-burung-kertas.htm … #kickandy,0
"Bila kita mencari uang, kita akan dipaksa mengupayakan jangan malas http://ln.is/m.nomor1.com/KfMAp … #kickandy",0
"Dalam hidup, terkadang kita lebih banyak mendapatkan apa yang tidak kita inginkan #NOMOR1.net #kickandy",0
"Cobaan suami saat istri sakit, cobaan istri saat suami gak punya duit, miris #kickandy",0
"Terharu mendengar puisi ""Perempuan yang tak berhenti terjaga"" dari anak-anak Ibu Shinta Nuriyah, miris #kickandy",0
"anak itu milik berdua, bukan milik salah satu, bantulah istri mengasuh anak, seperti itu #Gusdur #kickandy",0
"ujian suami adalah saat istri sakit, dan ujian istri adalah saat suami tidak punya apa-apa #kickandy",0
#kickandy Bung Andy cuma mampir dgn gaya remaja sbg idola remaja dan tidak sempat beli,0
"Kelemahan Anda hanyalah sementara, karena Anda sedang memperkuatnya, tetapi bila Anda jadi #tekcmi144 #kickandy",0
Kekuatan terbesar yang mampu mengalahkan stress adalah kemampuan memilih pikiran yang tepat. kita akan #hermafik95 #kickandy,0
Itu yg saya kesel. Coba kalo sodara km ngantri ke kanker. Coba km rasain. Kok bs gitu fitnah org. #KickAndy #SuaraHatiAhok,0
"Klo pulang ke rumah, mati. Ga ada yg urus. Miskin kok. Kita mw taruh dia di apartemen #KickAndy #SuaraHatiAhok",0
Kalo dia berantem tdk ada telor busuk diketeknya #kickandy #pilkadadki,0
Pak @basuki_btp mukanya sedih banget pas kakak2 angkatnya ngomong. #kickAndy,0
Andy terlihat kaku dan jaga sikap saat mengundang Ahok menjadi tamu. Mungkin agar terlihat lebih formal #kickandy,0
Makin stress makin ngantuk #ahok #kickandy,0
"Jangan melihat orang dari cover nya aja, tapi lihat lah dia dari sisi lain nya. Fisik bisa saja sm namun isinya berbeda. #KickAndy",0
kayak gajah yg dibilang psikolog di @Metro_TV #KickAndyMetroTv,0
Jangan di bakarin dong pak andy @KickAndyShow #kickandymetrot,0
bikin sakit perut nonton kisah sarjana tertua di indonesia.. #KickAndyMetroTv,0
Pekerjaan yg tdk sesuai dengan kualifikasi pendidikannya #KickAndyMetroTV,0
"Tp ttp tdk msk surga, jd ibadahnya sia2 hahaah RT @melanjhe: sp bilang orang bertato tdk boleh beribadah?!? #kickandymetrotv",0
orang bertato tdk boleh beribadah?!? #kickandymetrotv,0
Apakah kamu bodoh? Tidak!.. Kamu di bodohi oleh suatu sistem Mike-marjinal @kickandymetrotv,0
"Gimana soal UN g bs bocor, pertanyaan Malaikat di alam kubur aja udah bocor. #KickAndyMetroTV",0
Masa ada anak lulus dg nilai palingg tinggi dan lulus SNMPTN Undangan bidik misi pdhl dia susah sekali... @SBYudhoyono #kickandymetrotv,0
"Orang Belanda aja peduli sama orang2 indonesia yg berada d daerah terisolir, gimana dg pemerintah indonesia? Zhonk kickandyMetroTV",0
Merinding deh nonton #KickAndyMetroTV,0
Indonesia2. Bahkan kita dididik untuk menjadi rusak.. #kickandymetrotv,0
Parahnya kualitas pendidikan di Indonesia  #kickandymetrotv,0
demi apapun ya kick andy sekarang botak?  #kickandymetrotv,0
jadi merasa malu krn kalah dari org yg tdk sempurna tapi mempunyai yg lebih dari org sempurna #kickandymetrotv,0
Hukum di Indonesia masih jauh dari kata ADIL #KickAndyMetroTV,0
"aku kira makin tua makin keladi, malah jd macan ompong. Melempem. kecewa liat amin rais di @kickandymetrotv",0
"#kickAndyMetroTV MEDIA harus mengisi lebih banyak ttg kisah sukses di TV, bukan gosip, berita rusuh & acara2 GG JELAS, tai kucing!! #CATET",0
"#kickAndyMetroTV jika ingin dihargai orang, hargailah orang lain juga",0
Dibawah sana banyak yg lebih sulit jangan banyak mengeluh #kickandymetrotv,0
"Hidup adalah  perjuangan yang melelahkan, capek #kickandy",0
Orang-orang yang berhenti belajar akan menjadi bodoh  #kickandy http://untub6158.m.humandesignindonesia.com/untub6158/rahasia-dalam-memikat-,0
"Ambillah waktu untuk berfikir, jangan jadi perusak #kickandy http://koepb3112.m.networknumberone.com/koepb3112/tak-ada-yang-berubah-meski-sa",0
miris ketika melihat banyak perusak di indonesia #kickandy,0
sistem Mike-marjinal banyak membodohi orang #kickandy,0
stress melihat semua kekacauan yang ada #kickandy,0
"kesel banget, coba kalian ada di posisi pak ahok #kickandy",0
"coba pulang kerumah, mati. Ga ada yg urus. Miskin kok. Kita akan taruh dia di apartemen #KickAndy #SuaraHatiAhok",0
"tidak ada orang bodoh, yang ada hanya orang malas",0
"Setuju. Al misbah, mata najwa dan kick andy program favorit",1
Metro_TV Mata Najwa: Pancasila Punya Kita http://metrotvn.ws/zNAj3qeb,1
"Selera gue ini gatau akhir2 ini suka banget nonton metro tv kalo ga kick andy mata najwa, selera menua",1
Mantap Mata Najwa. Pasti seru nih,1
Sahabat2.. yuk nonton Mata Najwa di Metro TV bersama Ketua Umum DPP PKB,1
Suarakan terus kebenaran Mata Najwa,1
"Selamat @NajwaShihab dan keluarga besar @Metro_TV Prestasi yg luar biasa, Dialog keren, rugi klo terlewatkan nonton mata najwa",1
@TV_MATANAJWA Semoga acara Mata Najwa Metro TV jadi acara favorit dan semakin jaya berkualitas di masa mendatang,1
Pasti menang cuma mata najwa yang paling ok RT @Metro_TV: Dukung Mata Najwa menjadi Program TV terbaik http://tl.gd/nnoc2f,1
"Mata Najwa MetroTV, Inspiratif",1
KENAPA HARI INI TERASA TENTRAM DAN BAHAGIA NONTON MATA NAJWA @Metro_TV,1
Mata Najwa paling keren acaranya matanya setajam silet,1
Mata Najwa malam ini kayaknya bakal seru banget,1
Mata Najwa memang paling keren Mantap,1
"Keren! Tampil di Kandang Lawan, Pak Anies Baswedan Tampak Gemilang di Mata Najwa Metro TV",1
memang cukup romantis dan memuaskan pemirsa krn adanya mata najwa semakin sukses,1
Menarik sekali mengikuti diskusi Ahok - Anis di Mata Najwa http://fb.me/5KYy9nAdC,1
ahok merasa pinter dan merasa hebat di debat acara mata najwa metro tv.,1
Mata Najwa dan Metro Tv berpihak pada paslon 3 Untung Ahok cerdas. Semangat pak! Allah bersamamu,1
"Sudah terbukti di mata Najwa, kalau Ahok lebih hebat dari Anis Insaallah Ahok Jarot menang..",1
"sip, keren. debat ala mata najwa lebih keren daripada ala kpud yg sdh diatur utk lbh jaim",1
semoga bapak jokowi melihat acara mata najwa supaya masalah masalah yg dipelosok dapat diatasi,1
keren deh. Mata Najwa juga.,1
metro tv keren inspiratif dgn mata najwa nya kick andy,1
metro tv emang tv paling keren ya edukatif dan menginspirasi seperti mata najwa dan kick andy,1
Pemimpin itu harus Cerdas santun Tegas jujur bersih saya pilih AniesSandiPemersatu #MataNajwaMetroTv,1
"Liat pemimpin2 yg islami, cerdas, teladan #matanajwametrotv",1
rame banget malam ini #MataNajwaMetroTV selalu menunggu topik lain yang seru dan nambah wawasan.,1
Kado indah malam ini. @najwashihab  matanajwametrotv https://instagram.com/p/3OoWqCwgYj/,1
"Tjokro dan rumahnya menjadi teladan, tentang senioritas yang menghidupkan dan bukan mengkerdilkan. #MataNajwaMetroTv",1
"Semangat bp bambang woidjojayanto,, @matanajwaMetroTv,, #saveKPK",1
belajar dari gusdur matanajwametrotv,1
"mata najwa, ibu susi bpk dahlan dan bpk faisal basri inspiratif #matanajwametrotv",1
metro tv keren malam ini yang lg malam mingguan rugi klo ga nonton mata najwa @matanajwametrotv,1
Kemerdekaan adalah hak segala bangsa #TanyaJokowi #MataNajwaMetroTV,1
Seru nih mata najwa malam ini #MATANAJWAMETROTV,1
Salut buat Ahok. #matanajwametrotv #hutjekardah,1
Super Salut dengan Pak Ahok #matanajwametrotv,1
"Matanajwametrotv berwibawa tak byk kata_berkuasa tetap sederhana, kagum",1
Salut dan bangga sm pak BJ. Habibie utk yg kesekian kalinya #MataNajwaMetroTV,1
"obrolan santai menarik abraham slamet, jk, jokowi, anis baswedan, ganjar #matanajwametrotv",1
"Anis baswedan , jokowi , ganjar pranowo , JK , abraham samad inspirasi indonesia  Keren !!! #matanajwametrotv",1
para pemimpin yg luar biasa #MataNajwaMetroTv,1
"Kerendahan, kesederhanaan pak jokowi ini patut di tiru #matanajwametrotv",1
Seru nih Dahlan Iskan dan ketua DPR #matanajwametroTV,1
Desa Bebas Rokok yg sangat menginspirasi dan ternyata ada. Luar biasa #MataNajwaMetroTV,1
Selalu dan masih terinspirasi dengan cinta BJH dan HAB #matanajwaMetroTV http://myloc.me/8DDtO,1
Selalu memberikan banyak inspirasi #matanajwaMetroTV,1
Narasumber yang luar biasa #matanajwaMetroTV,1
Cie yg lg ada job di @MataNajwa,1
setelah nonton mata najwa soal radikalisme di @Metro_TV langsung keluar berita tersebut. Seram,0
"Mata Najwa acara sampah, yg cuman memperkeruh suasana. Gue sbg pelajar mending pilih ILC. @MataNajwa @NajwaShihab @Metro_TV",0
kata aneh lagi diacara mata najwa metrotv mengajarkan Islam kepada umat Islam dikatakan Islamisi lebih edan lagi tokoh Islam manggut2,0
ILC mendinginkan Mata Najwa memprovokasi Metro tv emang tv sampah ga bosan2 memojokan islam ! Metro tv perusak pancasila,0
"Laporkan metro tv ke kpi, metro itu stres mata najwa selalu kalah oleh ILC",0
KECEWA MATA NAJWA MALAM INI TIDAK BERMUTU!! NARASI NAJWA BUKTI DIA GA NGERTI MASALAH KARENA KEBERPIHAKAN JADILAH KEBODOHAN,0
"@Metro_TV untuk acara Mata najwa, host nya @NajwaShihab JANGAN SUKA MENYELA PEMBICARAAN ORANG KALAU BELUM SELESAI. GAK SOPAN",0
Jadi emosi & sakit hati nonton mata najwa @metro tv. Ganti chanel masakan aja,0
"MASA DARI ISIS MIMIN ITU BOM KP. MELAYU, MAAF KATANYA ISIS ORGANISASI APA IKUT ORGANISASI MBAK MATA NAJWA? BETULKAH ITU MIMIN?",0
"fotonya kok @Pak_JK , yg integritasnya tdk jelas. Merusak reputasi Mata Najwa aja",0
gara2 di bantai teman sendiri sesama anggota DPR di mata najwa lu langsung benci metro TV,0
@Metro_TV Muak melihat kesombongan FZ di acara live Mata Najwa,0
"males lihat @Metro_TV biarpun yg datang org nomor satu dunia, ogah. @Metro_TV dan pembawa acara mata najwa sdh dicontreng hitam",0
"keseringan masuk @Metro_TV dan bergaul sama mata najwa, engga diapa-apain ngadu2",0
"Kan udah bilang di mata najwa metro tv, tanya aja sendiri ke bapak anis, kok fitnah",0
Kenapa MUI tidak mengeluarkan Fatwa Haram Korupsi? Rasanya harus undang jg para petinggi MUI di mata najwa,0
"Bravo Mata Najwa.. Debat Pilgub DKI kali ini garing,kalah sama MataNajwa yg mampu menggali lbh dalam #MataNajwa @Metro_TV",0
"#BatalDebatKarena Kasihan... pas debat Mata Najwa di metrotv aja Pak Basuki sudah hampir nangis, ga kebayang kemarin debat lagi",0
Setelah acara di mata najwa kasihan Pak Anies jd bulan2an di medsos untuk dihujat #AhokDjarotDiRosi,0
"Nyetel metro tv mata najwa debat kemaren Bikin kesel masalah rumah, coba cek skrg msh ada ga itu rumah di webnya",0
"waktu awal sandi muncul sbg cawagub di metro tv dlm acara mata najwa, pak sandi sdh berbohong....",0
Ini Kesaksian Mengejutkan Pendukung Anies Yang Merasa Tertipu Di Acara Mata Najwa. MENIPU @Metro_TV @MataNajwa,0
"#MataNajwaDebatJakarta  Di kandang Ahok, Metro TV, dan mata Najwa  Mereka bagaikan sampah yg berserakan Anies pilihanku  Pasti",0
Katanya boikot MetroTV tp kok ngintip Mata Najwa,0
"Malas lihat Anies, bawa sial aja ini orang, lebih baik lihat Ahok aja di Mata Najwa",0
Nonton Mata Najwa @Metro_TV gw liat Anies ngomong bikin ngantuk #anaktangsel,0
mata najwa  selalu menuduh menjelekan lawan memfonis lawan,0
"Liat Mata Najwa @Metro_TV males, diskusi @basuki_btp sama @aniesbaswedan ga imbang.. salah satunya jualan mimpi",0
kayaknya mata Najwa mengadu domba kedua cagub di putaran 2 Pilkada DKI nih...,0
"gak mungkin saya di penjara, saksinya aja palsu kok. Kata pak Ahok  #TerbuktiTeruji #MataNajwaMetroTv",0
"pak anis pak anis, rekaman 2 thn lalu msh disimpan loh sm metrotv  gak malu ya nelen ludah sendri? #MataNajwaMetroTv",0
Sebagus apapun sistem ketika yang menjalankan orang yg tidak baik. Maka jadilah sistem itu tidak baik pula #matanajwametrotv,0
"Ridwan Bae tai  Tampang aja udah ngeselin, ayo mbk nana bully trus si Bae,, #MataNajwaMETROTV",0
Miris liat pengaturan skor di sepakbola indonesia  #matanajwametrotv,0
"Dahulu pemuda berperang melawan penjajah, sekarang pemuda melawan kebiasaan buruk yang tak kunjung berubah #matanajwametrotv",0
Pasrah pak ? Haha TAI #MataNajwaMetroTV #SepakBolaMilikSiapa?,0
"lo bilang kita2 ga punya kerjan ya, @radityadika #MataNajwaMetroTv",0
PSSI tempat pelacur diri sudah tak punya hati nurani! memalukan @MataNajwaMetroTV,0
#MataNajwaMetroTV jembatan comal masih blm jadi... akibatya padat merayap...,0
Bagaimana penegak MELANGGAR hukum? Kita TIDAK membayar SERAGAM mereka hanya untuk menegakkan HUKUM RIMBA @MataNajwa #MataNajwaMetroTv,0
Pak wapresnya diketawain mulu ( bajusama staff hotel & celana robek ) @boediono  #matanajwametrotv,0
RT @PutryVanVan: pemimpin itu mendongrak keadaan bukan mengokohkan materi #Matanajwametrotv,0
"Tdk cukup dg menonton saja, km harus masuk kedalamnya untuk melakukan perubahan Ahok MataNajwaMetroTV",0
lembaga negara di indonesia bobrok semua...  #matanajwametrotv,0
Org2 tolol. Dibilang DI DUGA dia udh mencak2. Yakin bgt jd tersangka #MataNajwaMetroTV,0
ini apa banget deh gw paling kesel klo orang2 pada debat pake emosi gini @matanajwametrotv,0
Orang miskin semakin miskin klo sekolah melakukan pungutan liar terus,0
"ga boLeh emosi, cepat tua, nonton #matanajwametrotv ,lihat bapak #hotmansutapea tiba2 ikut emosi bicara",0
"dr penampilan saja kyk preman taunya bkin kisruh, perusak #matanajwametrotv",0
"Jawab aja ga usah berbelit-belit. Muter2 ga jelas, Buang2 waktu. ga mutu #matanajwametroTV",0
<USER_MENTION> #BOIKOT_<PROVIDER_NAME> Gunakan Produk Bangsa Sendiri <PROVIDER_NAME>,1
"Saktinya balik lagi, alhamdulillah :v <PROVIDER_NAME>",1
Selamat pagi <PROVIDER_NAME>  bisa bantu kenapa di dalam kamar sinyal 4G hilang yang 1 lagi panggilan darurat saja  <URL>,0
Dear <PROVIDER_NAME> akhir2 ini jaringan data lemot banget padahal H+ !!!!,0
Selamat malam PENDUSTA <PROVIDER_NAME> ,0
Untuk penembakan paket dari <PRODUCT_NAME> masih gangguan ya <PROVIDER_NAME>,0
"<PROVIDER_NAME>  aku pakai <PROVIDER_NAME>, paket <PRODUCT_NAME> nya udah off tapi gantinya ada paket <PRODUCT_NAME> yg bisa gratisan youtube, senang banget <PROVIDER_NAME>",1
RT <USER_MENTION>: <PROVIDER_NAME> tak ada lagi dalam kamus perhapean saya. #Boikot<PROVIDER_NAME> <URL>,0
keluhan gak ditanggapi. bikin emosi aja. pulsaku dicuri terus. soak deh. masa setiap hari pulsa berkurang 1500-2100 bisa 2-3*/hari,0
#Bilboard iklan <PROVIDER_NAME> kok ada pesan tersembunyi? #Boikot<PROVIDER_NAME> #Ramadhan <URL>,0
"<PROVIDER_NAME> mampus!!!!! bulan puasa, subuh2 mau sahur cek pulsa tersedot terus. dan sekarang sisa 30 ribu <PROVIDER_NAME> Tolong dibaca!!!",0
<USER_MENTION> Pernah coba pakai <PROVIDER_NAME> tapi parah koneksinya ,0
"Setuju, <USER_MENTION> silahkan boikot saja pelanggan <PROVIDER_NAME> pendukung #HRS <URL>",0
"Dibela belain daftarin kartu 4G tunggu sejam siang2 sambil puasa, sampai rumah sinyal 4Gnya gak ada, adanya di kota!, <PROVIDER_NAME>",0
<PROVIDER_NAME> datanya kok sering hilang <PROVIDER_NAME>,0
#internetlelet  <PROVIDER_NAME> ga sesuai iklan ,0
<PROVIDER_NAME> <PROVIDER_NAME> kangen nih dapat kiriman pos marchandes nya <PROVIDER_NAME> langsung dari pak pos nya ,1
"yang katanya 150MBPS kecepatanya cuma 3kbps, kuota full. Ga bisa buka google? Udah bikin nguras uang dan baterai… <URL>",0
kuota #internet <PROVIDER_NAME> masih banyak tapi koneksi internetnya LAMBAT BANGET! #<PRODUCT_NAME> <PROVIDER_NAME> #4G #lte… <URL>,0
Ampun... Sinyal 4G <PROVIDER_NAME> lemot seperti siput. Acara live streaming jadi terganggu. Mundur terus <PROVIDER_NAME>,0
Jaringan <PROVIDER_NAME> di Nabire bagus? Itu hanya berita HOAX #HOAX <PROVIDER_NAME>,0
Makin jelek jaringan di takalar <PROVIDER_NAME>,0
Jadi stabil disini. <PROVIDER_NAME> <URL>,1
#CUG <PROVIDER_NAME> #Community Sangat Cocok Buat Komunikasi Antar :. - Keluarga. - Rekan Bisnis / Kerja. - Sekolah / Kampus. - Hubungan Jarak.,1
<PROVIDER_NAME> <PROVIDER_NAME> ini kualitas provider <PROVIDER_NAME> gangguan trouble mahal berhari2 #useless4g <URL>,0
<PROVIDER_NAME> <PRODUCT_NAME> sinyalnya tai...,0
Jaringan internet <PROVIDER_NAME> di sumba timur parah....,0
"Dengan ajaib kuota hilang, usage diberikan bahkan bukti penggunaan tidak melebihi batas. <URL>",0
"Bertahun tahun pakai <PROVIDER_NAME>. Masa aktif sampai 2018 karena seringnya ""bayar"" untuk dapat pelayanan yang memuaskan",0
cepat banget data <PROVIDER_NAME> habis <URL>,0
<USER_MENTION>: Apa gak kurang tolol namanya. <PROVIDER_NAME> provider gak ada urusan sama semua Chat App! ,0
"mungkin <PROVIDER_NAME> benar, berarti tinggal #whatsappNotSave <URL>",0
"Hore,,, Akhirnya ada sinyal 4G <PROVIDER_NAME> di Sambu",1
Alhamdulilah dikunjungi para vendor mitra <PROVIDER_NAME> ke #klinikKUMSda… <URL>,1
Terlambat ikut <PRODUCT_NAME>... Jelaslah jaringan <PROVIDER_NAME> lemot...,0
"<PROVIDER_NAME> tega, Menyampaikan pesan kok suka telat,, bikin #BAPER",0
Jaringan 4G kecepatan 2G <PROVIDER_NAME>,0
Paket extra combo kok lemot ya <PROVIDER_NAME>,0
Kenapa! Masa buka Facebook aja gak bisa <PROVIDER_NAME>,0
"Rugi isi kuota <PROVIDER_NAME> jaringannya busuk banget, dirugikan ..",0
solidaritas perlu.. tapi perasaan lebih penting lagi dari solidaritas.  ngomong dong <PROVIDER_NAME>,0
<PROVIDER_NAME> 1berbagi tanpa kuota 2 berbagai kapan saja <PROVIDER_NAME> bagi berkah <USER_MENTION>,1
"<PROVIDER_NAME> bagi berkah 1video ngabuburit dengan anak, video sahur bersama keluarga, video pakai baju koko baru, <USER_MENTION>",1
Koneksi <PROVIDER_NAME> di daerah #sawojajar kota #malang seminggu ini lemot parah ? lagi gangguan kah? <PROVIDER_NAME>Care <PROVIDER_NAME>,0
"Saya pakai <PROVIDER_NAME>, meski <PROVIDER_NAME> lebih greget dalam hal network and speed, setidaknya <PROVIDER_NAME> lebih irit buat anak kere seperti saya.",1
#Boikot <PROVIDER_NAME> harusnya #boikot<PROVIDER_NAME> kartu mahal!. lebih bagus juga <PROVIDER_NAME>,1
<PROVIDER_NAME> <PROVIDER_NAME> Berbagi berkah,1
Baru isi kuota ... tapi baru 2 menit langsung habis kacau. <PROVIDER_NAME> <URL>,0
Sinyalmu jelek banget sih akhir akhir ini <PROVIDER_NAME>,0
#Boikot<PROVIDER_NAME> Pergerakan masif PKI dan antek2nya melalui iklan <PROVIDER_NAME>. Mari hancurkan PKI melalui #Boikot<PROVIDER_NAME>,0
Alhamdulillah masih #setia dengan <PROVIDER_NAME>.. jangan menari di tabuhan gendang orang lain.. selamat isya dan tarawih... ,1
"Aku kira diganti pulsaku. udah komplain sana sini, kok cuma php, <PROVIDER_NAME>",0
Sinyalmu kenapa <PROVIDER_NAME>,0
<PROVIDER_NAME> musuh Ulama #Boikot<PROVIDER_NAME> <URL>,0
RT <USER_MENTION>: sudah lama gak pakai <PROVIDER_NAME>,0
Saya gak benci tapi kelakuan <USER_MENTION> yang bikin #Boikot<PROVIDER_NAME>  Pendukung #PKI coba kamu lihat iklan <PROVIDER_NAME> ada gambar palu arit,0
RT <USER_MENTION>: <USER_MENTION> HT Nya #PuasPake<PROVIDER_NAME> Noh. aku pakek <PROVIDER_NAME> Gimana thu..…,0
"<PROVIDER_NAME> bisa gak sih kuota 4G digabung saja sama 3G, sayang gak terpakai mubazir... Mubazir itu temennya setan lho!! <PROVIDER_NAME> ",0
"Rejeki pejet2.., semoga ke depan dapat samsung J5..#<PRODUCT_NAME> <PROVIDER_NAME> Medan, Indonesia <URL>",1
Asik juga kencang begini ? <PROVIDER_NAME> <URL>,1
Buat apa beli paket 4G jika jaringan internetnya masih Edge <PROVIDER_NAME> <PROVIDER_NAME>,0
Bagaimana ini <PROVIDER_NAME> 4G tapi lemot,0
Nelepon ke sesama <PROVIDER_NAME> pulsa 20.000 cuma cukup buat 23 menit? <PROVIDER_NAME> BANGSAT..............<PROVIDER_NAME>…<URL>,0
Signal 4G <PROVIDER_NAME> bekasi kenapa? Gak bisa internetan sama sekali dari tadi subuh,0
<PROVIDER_NAME> tarif Internet Super Kuota naik lagi. Negara lain internet makin murah kok <PROVIDER_NAME> makin mahal? ,0
JARINGAN <PROVIDER_NAME> tidak ada SINYAL untuk wilayah Sindangkasih - ciamis <PROVIDER_NAME> ,0
<PROVIDER_NAME> terimakasih <PROVIDER_NAME> akhirnya menang pointastic deal dari <PROVIDER_NAME> #PointasticDeal <PROVIDER_NAME> <URL>,1
"<PROVIDER_NAME> kalo bukan karena nomer sudah lama, pasti sudah dibuang saja dari dulu. <PROVIDER_NAME>",0
<PROVIDER_NAME> jadi yang dizalimi bukan cuma saya ya? <PROVIDER_NAME> <URL>,0
mantap ini. #4g #LTE <PROVIDER_NAME> <URL>,1
Sinyal jelek! Komplain gak direspon! #Boikot<PROVIDER_NAME> <PROVIDER_NAME> <URL>,0
"Alhamdulillah mulai hari, ini 2 kartu telpon dan 2 kartu internetan kami gak pakai <PROVIDER_NAME> lagi. #Boikot<PROVIDER_NAME>",0
#Boikot<PROVIDER_NAME> bentuk tekanan masyarakat agar perusahaan publik sekelas <PROVIDER_NAME> lebih berhati-hati ke depannya… <URL>,0
<USER_MENTION> <USER_MENTION> <PROVIDER_NAME> Alhamdulillah saya gak pakai <PROVIDER_NAME> dari dulu #Boikot<PROVIDER_NAME> ,0
Saya dulu memimpikan pakai <PROVIDER_NAME>.  Tapi sekarang gak mimpi lagi.  Setia saja sama <PROVIDER_NAME> walau mahal sedikit. Ikutan #Boikot<PROVIDER_NAME>,1
"jauh sebelum ada aksi #Boikot<PROVIDER_NAME> saya tidak pakai <PROVIDER_NAME> lagi,  sebab <PROVIDER_NAME> masih lebih bagus maaf bukan iklan tapi kenyataan",1
<PROVIDER_NAME> yang terbaik ini peserta nya… <URL>,1
RT <USER_MENTION>: Teman sehari hari. #<PROVIDER_NAME> <PROVIDER_NAME> #<PROVIDER_NAME> #telecommunications… <URL>,1
<PROVIDER_NAME> jelek banget sinyalnya <PROVIDER_NAME>,0
"Saya bisa ke Sydney karena program <PROVIDER_NAME> & itu GRATIS! ada 22 Mahasiswa. Belajar dn liburan, kalian para hacker intropeksi sana",1
Internet mahal turunkan harga paket <PROVIDER_NAME> ,0
Selalu pakai <PROVIDER_NAME> belum pernah pakai <PROVIDER_NAME> dan merasakan <PROVIDER_NAME>lemot Meski <PROVIDER_NAME>mahal tapi dibarengi dengan kualitas,1
"Webnya <PROVIDER_NAME> dibajak ya?  Cie dibajak. Semoga habis ini paket2, spam2 dan promo2nya makin subur.  <PROVIDER_NAME>",0
CS <PROVIDER_NAME> <PROVIDER_NAME> emang paling fast response sama keluhan konsumen. Beda dengan operator sebelah! #opinipenjualpulsa,1
"Ini prinsip soalnya <PROVIDER_NAME> lebih murah dari <PROVIDER_NAME>, masalah sinyal disini Alhamdulillah kencang karena di kota besar kok",1
Terbaik Buat <PROVIDER_NAME> <PROVIDER_NAME>,1
Kembali ke paketan <PROVIDER_NAME> <PROVIDER_NAME>,1
<PROVIDER_NAME> Mantap di Sumedang <PROVIDER_NAME> ,1
"<PROVIDER_NAME> semakin kesini semakin mahal, jaringannya 4G tapi lelet, pesan masukku penuh isinya pesan promo yang nyedot pulsa semua <PROVIDER_NAME>",0
Tolong dong kensinya di benerin di wilayah keramat jati. Kenapa lemot !!!! <PROVIDER_NAME> <PRODUCT_NAME> <PROVIDER_NAME>,0
"Sinyal kami paling kuat KATANYA. internetku di jakarta lemot parah, 3g aja gak dapat. makin hari makin jadi ini provider <PROVIDER_NAME> <PROVIDER_NAME>",0
Keamanan <PROVIDER_NAME> dong yang harus ditingkatkan! Bikin rugi pelanggan aja..!! <URL>,0
harga jual & jumlah per rupiah dari kilobyte internet... memang <PROVIDER_NAME> juara mahalnya sih tsel vs <PROVIDER_NAME> <PROVIDER_NAME> ,0
<PROVIDER_NAME> <PROVIDER_NAME> kenapa jaringan 4g di sembungan bangunjiwo kasihan bantul sudah 3minggu sangat tidak stabil. kuota <PROVIDER_NAME> terbuang,0
<PROVIDER_NAME> <PROVIDER_NAME> apakah setelah mendapat banyak customer sekarang 4G di Sembungan Bangunjiwo Jogja jadi gak stabil?,0
Sinyal macam apa ini? Ping game aja segede itu. Sinyalnya seperti tai. <PROVIDER_NAME> ,0
lebih baik <PROVIDER_NAME> ,1
Malas banget yang 12Gb jadi 6Gb <PROVIDER_NAME> masalahnya harga sama mahalnya - jaringannya sama dan free YouTubenya gak terpakai jamnya hadeh,0
Yang gratisan memang menyenangkan <PROVIDER_NAME> <PRODUCT_NAME> <PRODUCT_NAME> #kuotagratis <URL> ,1
Pindah provider saja kali ya buat internetan #kuning lemot... Dengar dari teman si #biru lebih bagus <PROVIDER_NAME> <PROVIDER_NAME>,1
"tolong lakukan reset di nomor saya  Jaringan lemah, memakan waktu lama untuk open page web #LEMOT #JARINGAN #LTE <PROVIDER_NAME> <PROVIDER_NAME>",0
<PROVIDER_NAME> <PROVIDER_NAME> yg semakin kekinian bikin keki.,1
