,text,label,prob,noThresh,thresh
472,suara sang veteran kalau perlu koruptor di hukum mati! #hitamPutihT7,0,-8.334083206300171,0,0
473,Kok berita nya ga nyebar sih #HitamPutihT7 #Trans7,0,-4.561286892303682,0,0
474,"@HitamPutihT7 buta tuh orang, dalem ruangan pake kacamata hitam #HitamPutihT7",0,-8.299048973669533,0,0
475,Ya dunia jadi terharu kepergian mbak jupe @hitamputih_trans7,0,1.620222338610319,1,1
476,jadi gitu nasib atlet kita ya? @KEMENPORA_RI #HitamputihT7,0,-5.121209128759472,0,0
477,knp ya seorang sahabat bs lupa dg sahabatnya bila sudah bertemu teman lama / barunya? #HitamPutihT7,0,-8.057951032433094,0,0
478,"Baby tatan nangis ngeliat daddy, @HitamPutihT7 #hitamputiht7",0,-6.4631224261667715,0,0
479,angkat topi dan tundukkan kepala buat mbah simpen #hitamputihtrans7,0,-2.7222569651720345,0,0
480,toleransi umat beragama macam apa yg diterapkan di Serang Banten? Toleransi hanya mitos #hitamPutihT7,0,-8.918788135440778,0,0
481,suara sang veteran : kalau perlu koruptor di hukum mati! #hitamPutihT7,0,-8.334083206300171,0,0
482,Turut berduka buat anak nya buk pak #HitamPutihT7,0,-4.752571166532254,0,0
483,ingin kan hal yg baik tetapi belum tentu semua itu sesuatu yg diharapkan? #moreppie #hitamputihT7,0,-4.550406484537762,0,0
484,ga tau kenapa semua menjadi buruk ketika kau pergi #moreppie #hitamputihT7,0,-9.877488288875798,0,0
485,#HitamPutihT7 udah sodok ajah bu haha #TributeToWanitaIndonesia,0,-4.419897024983556,0,0
486,butuh ketegasan dari pihak masyarakat dan pemerintah kita butuh tindakan bukan hanya ngoceh di medsos #HitamPutihT7 #PollingHitamPutih,0,-7.966358356950751,0,0
487,hidup itu harus dijalanin bukan dipikirin #hitamputiht7,0,-4.673295463529957,0,0
488,Pemimpin itu adalah pribadi yang dikorbankan #HitamPutihT7,0,-2.0632256707879506,0,0
489,"Hidup ini dijalanin, bukan dipikirin. Mongol Stres #hitamputiht7",0,-6.748188677286171,0,0
490,"#HitamPutihT7 Demo gak akan nyelesaikan masalah, harusnya bermusyawara ajha #HitamPutihT7",0,-9.641176256514715,0,0
491,#hitamputihT7 bayangkan kalau seluruh konvensional akan buat online dimana pengusahanya tdk perlu bayar apa2. yg perorangan pasti kalah,0,-11.34762821208857,0,0
492,"lebih enak taksi konvensional, kalo kita kepepet ada taksi yg lewat langsung, kalau nunggu yg online lama. #HitamPutihT7 #OnlineVsKonvension",0,-6.81879792449088,0,0
493,#hitamputiht7 apakah ada hal kaya gini di negara lain ? Intinya saya gk setuju usaha kaya gini #OnlineVSKonvensional,0,-8.244532944696216,0,0
494,"Gak punya Gadget, mahal, nipu / gk jelas argonya sering argo kuda dan gak aman pake konvensional #hitamputihtrans7",0,-8.093459840101486,0,0
495,"Hidup itu pilihan, jangan pasrah dengan keadaan",0,-0.9983652049583346,0,0
496,#HitamPutihT7 Gawat darurat tetangga menembaki dg sengaja kucing2 disekitar rumah #komplekrumahelitbandung,0,-10.159707488958183,0,0
497,"miris sekali liat keadaan hewan yg di aniaya, #HitamPutihT7 #hpsayangbinatang",0,-6.499544477561145,0,0
498,"hanya membicarakan permasalahan orang lain, memalukan",0,-4.314077927484661,0,0
499,dedy sombong nya keteraluan,0,-1.021470636493577,0,0
500,"Suka banget nonton #IndonesiaLawyersClub bisa menambah wawasan, bisa belajar cara membicarakan suatu masalah, keren @ILC_tvOnenews",1,6.613204691528401,1,1
501,"ngakak, mantap dah pokoknya seru",1,6.740216895110552,1,1
502,RINDU ILC INDOBESIA LAWYERS CLUB DI TVONE,1,4.094680938347509,1,1
503,"Indonesia Lawyers Club merupakan program talkshow paling ditunggu pemirsa tvOne, yang membahas topik2 terkini #9TAHUNTVONE",1,9.571564923759501,1,1
504,Selalu kagum dengan Buya Syafii Maarif - ILC tvOne https://youtu.be/gPXSkLtAL5Y,1,5.7574573428746625,1,1
505,"Saya punya Panglima yang membanggakan, ILC tvOne https://youtu.be/tR2tN1u7eAw",1,5.3474439068428765,1,1
506,Rating Indonesia Lawyers Club TV One Langsung Melesat #tvone #setelah411,1,3.3909563279721318,1,1
507,Sejuk kalo ILC itu kayak gini obrolannya - ILC tvOne,1,2.052936003260298,1,1
508,"semuanya nonton tvOne, Indonesia Lawyers Club yuk",1,5.175893305314755,1,1
509,Belajar cara berdebat di bidang hukum #ilc,1,-0.8645031203543939,0,0
510,Selamat tayang kembali Indonesia Lawyers Club tvOne,1,4.275106759976564,1,1
511,Ini yg bikin adem Hati.. Aa Gymnastiar #ilc,1,2.8798972179173576,1,1
512,Ikhlas itu melepaskan dan mendoakan.. #ILC,1,3.2916249142061162,1,1
513,Bang @karniilyas cerdas ... #ILC hebat,1,5.4252124505546035,1,1
514,pak Ustadz. keren banget.. #ILC,1,5.561483313697606,1,1
515,#ilc saatnya damai bersenandung,1,2.190738461576196,1,1
516,Saatnya Damai Bersenandung #ILC dan Pemecah Belah Umat Beragama Dimusnahkan,1,3.1829385343969747,1,1
517,Semoga makin paham seperti apa sejatinya rupa Indonesia #ILC,1,2.0480292194906644,1,1
518,ILC malam ini adem #indonesialawyersclub,1,2.1930126255380067,1,1
519,"Indahnya ILC malam ini, semua pemuka agama saling rangkul dan setuju untuk meninggalkan kasus ahok yang merusak keselarasan bangsa #ILC",1,2.4934783297253933,1,1
520,Setuju banget sama bapak ustad #ILC,1,-0.07890284439980166,0,0
521,Top banget Utadz Zaitun Rasmin #ilc,1,2.7672270772505523,1,1
522,Yuk tonton TVOne selalu menyajikan berita2 obyektif #TVOneSllDihati,1,5.256436183226038,1,1
523,"#ilc,,, polmart memang bijaksana",1,1.4975912810162506,1,1
524,Rakyat mendukung KPK usut tuntas kasus e-KTP @karniilyas #ILCTVOne,1,2.3306113256047705,1,1
525,Acara televisi yang sangat saya suka #ilcTvOne,1,1.377379911712199,1,1
526,ga sabar nunggu 2019!!! #ILCTvOne,1,1.611125682763076,1,1
527,semangat dan sehat selalu pak karni penonton setia menunggu ILC tayang kembali @karniilyas #ILCtvone,1,9.501743542145714,1,1
528,Adem dengerin nasehat dari Aa gym semoga sehat slalu dan dalam lindunganNYA #IslamJagaNKRI @GeneralGatot #ILCtvone,1,14.49750907830849,1,1
529,"sangat banyak ilmu yang bisa kita serap di #ILCTVONE semalam, menyejukan",1,3.933226746153438,1,1
530,#ILCtvone bangga kepada #PANGLIMATNI #JendralGatotNurmantyo,1,3.10427400900716,1,1
531,"Salut dengan komitmen Pak @GeneralGatot , tegas, berwibawa, inilah Jenderal sesungguhnya. #ILC411 #ILCtvone",1,6.988241404651255,1,1
532,Hormat jendral... #ilctvone #keren #nextpresiden2019,1,6.4319267180737745,1,1
533,Aa gym.... Menyejukan mental dan jiwa #ilctvone,1,4.851791641989403,1,1
534,Terimakasih buya Syafii @maarifinstitute . Bangga dg kejernihaannya #ilctvone,1,5.859161193939459,1,1
535,Penjelasan Kapolri jelas dan tegas. Barakallahu. Mari buka hati #ilctvone  #JagaNKRI,1,3.755453517283106,1,1
536,"jika kita memiliki kasih,  seharusnya saling memaafkan jika ada org yg sudah mau minta maaf, itu baru keren, salut. #ilctvone",1,8.194141035016388,1,1
537,"#Ilctvone @jonru @hafidz_ary @AHMADDHANIPRAST sampe diketawain, krn awalnya kalem, diujung keringat dingin matanya merem asli lucu",1,8.839794129717541,1,1
538,Ahmad Dhani ngomong Pasti seru ini.... #ILCTVOne,1,3.2400795655934935,1,1
539,"Mendengar pendapat pak hasim muzadi sangat menentramkan, keren #ilctvone",1,6.7706731186567986,1,1
540,Salut dan hormat utk bang jhonson panjaitan lugas dan masuk akal... #ILCtvone,1,8.95077850970937,1,1
541,Kompak dan sama  pembelaan antara BNN n Polisi...  #ilctvone,1,2.3080444921784706,1,1
542,Keren kali abang pengacara botak ini #ILCTvOne,1,4.652912712674826,1,1
543,Jokowi ini org betul2 soleh.. hendropriyono #ilctvone,1,1.5818514889899606,1,1
544,Top n mencerahkan prof @mohmahfudmd ..! #ilctvone,1,3.9538500487834463,1,1
545,Media dukung Ahok karena pendapatan iklan dari korporasi juga besar. #ILCtvone,1,0.10352061236063972,1,0
546,@ILC_tvOnenews keren bikin melek #ilctvone,1,4.481149545765018,1,1
547,Salut sama pak Darmawan Salihin...  #ILCTVONE,1,4.4905683701270505,1,1
548,semga ilc tetap jadi memberikan informasi yang benar,1,0.8044441004563054,1,1
549,"acara debat yag hebat, keren #ILC",1,7.717968685339216,1,1
550,Yang di tunggu bukan tvshow tapi INDONESIA LAWYERS CLUB. TVshow tidak cocok dengan karakter siaran tvone!,0,0.7260022853519872,1,1
551,"Indonesia Lawyers Club TvOne malam ini sepertinya batal tayang lagi. memalukan Rezim ini terlalu sakit, sehingga takut http://fb.me/18pYNAcs",0,-1.9980118331591639,0,0
552,Potensi teroris sangat besar. Jangan bikin pernyataan yg memberi peluang pd teroris #ILC,0,-5.733425213328703,0,0
553,"Indonesia banyak masalah tp gak ada sikap tegas dr pak presiden, ditanya di demo malah sibuk pencitraan & upload video gak penting! #ILC",0,-5.153663795651814,0,0
554,"Kalau melihat acara #ILC Membidik Habieb Rizieq, Habieb ga perlu pulang ke Indonesia. Ga penting. Ga mutu.",0,-9.04209054590537,0,0
555,"@Busyro_Muqoddas : Minoritas ekonomi kuat menguasai Mayoritas Ekonomi lemah, tidak pernah dibahas, inilah sumber radikal, miris #ILC @karnii",0,-12.047054453219562,0,0
556,sekali lg mengingatkan @aniesbaswedan untuk jaga jarak dg Islamis radikal jika tak ingin melihat bangsa ini hancur. #ILC,0,-7.422149295794629,0,0
557,omongannya ga menarik. ga berisi. #ILC,0,-0.9978554489752182,0,0
558,Anis difitnah katanya dia... #ILC,0,-1.6804625493316947,0,0
559,Sebuah pertanyaan kepada metromini utk dijadikan metronome yang dibentuk oleh kemacetan yang cukup padat di berikan oleh putra petir. #ilc,0,-5.938935356653264,0,0
560,"buat para pembela AHOK, Cek cara berpikirnya, masa kalah sama ANAK SD. #AhokHarusDipenjara @ILC_tvOnenews #ILC",0,-5.137959132892164,0,0
561,@MataNajwa kok kayak provokatif ya pembawa acaranya. Beda kelas dg #ILC @ILC_tvOnenews,0,-7.452820950268502,0,0
562,"Saya pribadi tdk suka dgn acara Mata Najwa dan ILC, tdk menyelesaikan masalah kayaknya. #matanajwa #ILC",0,-4.850975983232406,0,0
563,Benarkah kebohongan yang diulang-ulang... #iLc,0,-2.491392765548024,0,0
564,Diracun dengan pujian.. #ILC,0,-1.6804625493316947,0,0
565,"males nonton, Topik #ILC ga kekinian.",0,-1.7058071453961383,0,0
566,Meskipun kebohongan itu lari secepat kilat satu waktu kebenaran akan mengalahkannya #ILC,0,-4.681794850998812,0,0
567,"org yg namanya tampang Nabi tp hati Iblis, sesuai dgn pernyataan pengacara Nazarudin #ILC",0,-8.07276672191435,0,0
568,"para pejabat sedang sibuk membicarakan ""HAK ANGKET"", #ILC tv0ne http://fb.me/2RGmoq4cL",0,-5.5608180500590265,0,0
569,saya paham bahwa saya gagal paham...  #ILC,0,-2.00669245234192,0,0
570,"ngomong segitu panjang, gak dapet maksudnya mau apa... #aneh #ilc",0,-3.7916294296845434,0,0
571,"Sumpah liat mukanya #FahriHamzah di #ILC pengen gw lempar pake sepatu,, nyebelin bgt",0,-4.987880293392844,0,0
572,Percuma pak. fahri dower itu masih sakit hati sama KPK. #ILC,0,-1.4660006926680187,0,0
573,"DPR TERUSIK,, KPK DIBIDIK #ILC",0,-3.1799916181843475,0,0
574,@ReflyHZ Ajarin dewan ttg hak angket !!! #ILC,0,-4.379416094586662,0,0
575,"Saya rakyat, tp saya jg kadang ga seneng lihat cara nya yg superbodi, kok kyknya tebang pilih jg.. #ILC",0,-4.466742970601981,0,0
576,#ILC merajut jakarta kembali setelah tercabik cabik karena kepemimpinan masa lalu,0,-3.988647670438866,0,0
577,"@karniilyas maksudnya, cinta akan uang adalah akar kejahatan #ILCTVOne",0,-3.018770369074509,0,0
578,Makin hari makin geram ngeliat tingkah laku dan akhlaq oknum yang mengatasnama kan ISLAM #ILCTVONE,0,-8.731670706570902,0,0
579,"Pembohongan publik itu, ketika rambut udah putih beruban tapi di cat hitam #ilctvone",0,-2.0228099236496617,0,0
580,"#MataNajwa meskipun beda kelas sm #ILCTVOne knp masih bebas tanpa pembatalan, Tanya kenapa?????",0,-7.3621551956157045,0,0
581,"Nonton ILC tokoh betawi bilang, org betawi itu gampang intinya, ""bacot lu jaga.."" jadi itulah intinya.. #ilctvone",0,-14.877166650896223,0,0
582,"Merajut kembali Jakarta? Gampang kok. ""Bacot lu jaga"" #ILCTVOne",0,-7.177653452434182,0,0
583,buya safii maarif yg lebih tua kalah bijak dari nasihat bung eep yg jauh lebih muda #ILCtvOne,0,-3.132828152260041,0,0
584,Merampas hak dasar sebagai manusia harus batal demi hukum #ILCTvOne,0,-6.4291319798277895,0,0
585,Pihak polisi kasihan jadi terlihat sangat bodoh berhadapan dengan argumentasi hukum dan pakar IT #IlcTvOne,0,-9.493810758617798,0,0
586,"itu bapak Abi Manyu kasian.... beliau tidak paham WhatsApp, miris #ilctvone",0,-5.971406484146436,0,0
587,Bintang #ILCtvOne pun muncul #AaGym Tidak ada partai atau tokoh manapun yang sanggup menggerakkan orang http://fb.me/2WDYOkqZU,0,-5.995757762366731,0,0
588,"Menghimbau jangan terprovokasi, tp memantik kebencian.. Tidak meneduhkan tp membuat mendung.. #ILCTvOne",0,-6.261268742985784,0,0
589,Tindakan anarkis pada saat aksi bukan oleh pendemo #ILCTvOne #SaveHmI,0,-3.624579554906578,0,0
590,"Sepenting apapun itu, ingat kita akan mati, seram #ILCtvone",0,-2.9129370582477745,0,0
591,"siapa lagi? ketua preman pasar ikutan ngomong, memalukan #ILCtvone",0,-3.764341497281737,0,0
592,"jgn krn cuma jaga moral dr konten porno, negara ini darurat radikalisme, mau tunggu perang kyk di suriah baru kpi sadar? #ILCTVONE",0,-11.864625854555436,0,0
593,kami butuh fakta bukti bukan hanya ngomong kebohongan #ILCTVOne,0,-5.7164436165849715,0,0
594,Kasian ya yg bapak2 berpeci pake batik merah tadi air mata nya dikeluarin cuma krn ahoax #miris #ILCtvone,0,-6.975123234601045,0,0
595,"Syaiton itu musuhmu, jgn dijadikan sbg teman Manusia bs kesetanan, tp setan tdk bs kemanusiaan... #insyaflahwahaimanusia #ILCtvone",0,-14.759055529505606,0,0
596,"#ILCtvone mendengar cerita bu marwah aku merasa bodoh, memalukan",0,-4.155109921429533,0,0
597,#ILCTVONE ini bang gaya nya benar2 pemikiran liberal miris sekali,0,-3.3108126697992684,0,0
598,Sesat pikir para pengamat #taxamnesti #ILCtvone,0,-1.914329454738273,0,0
599,berbicara kelamaan ribet #ILC,0,-2.6455434453752824,0,0
600,"ih lucu, mas kick andy nya senyum2 aja",1,3.9868382937844475,1,1
601,nonton pak hasan Merkids di kick andy sangat menginspirasi salut pak hasan,1,11.496309916957832,1,1
602,cara Ubah Mimpimu Jadi Tindakan Kick Andy,1,2.2812292193005423,1,1
603,Kickandy gokil #kickandy,1,1.9064956949145588,1,1
604,"Terima kasih sudah menonton acara #kickandy eps ubah mimpimu jadi tindakan, semoga bermanfaat",1,6.874153720914068,1,1
605,Temukan lentera jiwamu #kickandy #mahasiswaum,1,2.2281193939865935,1,1
606,Agung.. Saya akan undang lagi.. Untuk bercerita banyak tentang perjalanan kehidupanmu.. #KickAndy,1,2.875338636690472,1,1
607,PARA MUSISI YG MENGGELORAKAN SEMANGAT NASIONALISME DAN KEBHINEKAAN UNJUK GIGI #KICKANDY NKRI HARGA MATI...,1,4.544112756346326,1,1
608,Anak2 mulai berimajinasi. #kickandy,1,0.9589736399206015,1,1
609,CARA GILA MENDAKI GUNUNG #KickAndy Luar Biasa Mantap Jiwa,1,4.743471084703101,1,1
610,sayangilah alam niscaya alam akan menyayangimu #kickAndy,1,1.455602388347949,1,1
611,mantan narapidana pun dirangkulnya untuk dicarikan pekerjaan untuk menjalani hidup yg lbh baik lagi,1,3.7113017788282936,1,1
612,Agung @eevnxx mampu membuktikan sebuah karya yg mengagumkan bisa dihasilkan dgn belajar scr otodidak,1,5.2064481686181745,1,1
613,Salah satu kejadian yang membuat penonton tertawa saat agung hapsah muncul #KickAndy,1,4.404818661694318,1,1
614,Agung akan diundang  Untuk bercerita banyak tentang perjalanan kehidupanmu.. #KickAndy,1,2.875338636690472,1,1
615,Jatuh lalu bangkit Untuk membantu sesama #Kickandy,1,3.283635524172637,1,1
616,Rasa bangga itu ada setelah saya bs menyumbang karya kecil buat NKRI Ronny #KickAndy patut acungi jempol,1,6.406341466804496,1,1
617,"Sahabat Gimbal Alas, nanti malam jangan lupa ya nonton #KickAndy Cara Gila Mendaki Gunung ala Cak Tarpin",1,4.959253425322329,1,1
618,"Hanya orang takut yang bisa berani, karena keberanian http://ekhs7903.m.nomor1.com/ekhs7903/menulis-adalah-kesenangan-saya.htm … #kickandy",1,0.32694481577217516,1,0
619,#kickandy Anda hanya dekat dengan mereka yang Anda sukai. Dan Anda menghindari orang yag tidak Anda sukai,1,1.2796281701310999,1,1
620,Anak 16Th yang berfikir dewasa mampu mampu membiyayai sekolahnya sendiri dengan cara membajak sawah #kickandy @Metro_TV @MetroTVToday,1,2.172729019802817,1,1
621,"kangen lagi nonton #kickandy sama ayah, ayah langsung bilang, seharusnya kamu bersyukur",1,4.7196199381050254,1,1
622,#kickandy @KickAndyShow siang ini jg jadi ajang reuni sahabat kosti DKI dan kosti Jateng,1,6.108511038315968,1,1
623,Bapak ku lucu ya #kickandy,1,0.5939344617386242,1,1
624,"besok pagi harus UTS, jd pulang duluan cuma poto bareng gambarnya #kickandy @KickAndyShow",1,2.6064074913453665,1,1
625,Bahagianya Masuk Tv bersama Kawan #kickandy @ Kick Andy… https://www.instagram.com/p/BTGua2KhkXQ/,1,8.942124462393524,1,1
626,Keren dan kocak nih tamu #kickAndy mereka-mereka yg memang lomba design yg berasal dari Malang,1,8.517500858545105,1,1
627,"lucu ni bapak, bikin ketawa terus, persis kayak di tv #kickandy http://ift.tt/2o1rW9W",1,4.069905829111027,1,1
628,Terima Kasih #kickandy sudah menginspirasi saya membuka mata banyak orang karena kesetiaan yang teruji itulah Cinta yang sesungguhnya,1,9.74727449195756,1,1
629,Cinta itu agung. Tuhan itu luar biasa. #KickAndy,1,2.472705307956309,1,1
630,riasan terbaik seorang wanita adalah semangat dan rasa percaya dirinya.. #kickandy,1,1.9795000936812923,1,1
631,Nonton #kickandy. Menginspirasi sekali,1,3.664353612466933,1,1
632,"#kickandy kita mendukung Ahok, karena orang baik @KickAndyShow @Metro_TV",1,0.09952389504667183,1,0
633,Mantap pak ahok #kickandy,1,3.531303104679761,1,1
634,Manusia bersih pasti berani #KickAndy #TamuAhok,1,1.368987075952387,1,1
635,Suka dengan nasehat Pak Analta Amir yg meminta Ahok menyaring ucapan #kickand,1,4.612984553950338,1,1
636,"Nonton #kickandy Menarik, membuka pikiran, menginspirasi. Sukses selalu",1,7.220830160154412,1,1
637,inilah jagoan saya!! hahahaha #kickandy,1,0.39098960231466223,1,0
638,Salut lah sama orang2 kek gitu #kickandy,1,1.09997307057208,1,1
639,@KickAndyShow semoga tambah ok dan panjang umur. semoga acara nanti malam lancar #kickandy,1,11.473706631789632,1,1
640,Ajang orang-orang saling menginspirasi. #kickandy #kickandyheroes2017,1,4.279811022713527,1,1
641,"Suara Penta Boys ini memang keren banget, pantas jadi juara 1 di Rumania #KickAndy",1,9.505250554401407,1,1
642,penta Boys ini masih eksis saja dan saya suka suara mereka. Keren #KickAndyp,1,9.705790467623666,1,1
643,"Rupanya, terselip beberapa detik di Kick Andy. Keren dan luar biasa",1,9.058869474198744,1,1
644,Terimakasih #kickAndy,1,3.096765639455062,1,1
645,Tayangan yang sangat inspiratif yang banyak memberi motivasi kepada kita untuk lebih bisa mencintai orang-orang disabilitas #kickandy,1,3.6782235470668327,1,1
646,"perjuagan mereka istimewa, krn mampu menembus keterbatasan sbg rasa syukur pada Allah, sangat menginspirasi. #KickAndy",1,7.882830907061942,1,1
647,Syukurilah atas kehidupanmu saat ini #kickandy,1,2.463051036696876,1,1
648,"Acara yang sangat menginspirasi sekali, salut #kickandy",1,6.762443508539717,1,1
649,"suka dengan semua tamu yang diundang, pasti menginspirasi #kickandy",1,5.332733924890453,1,1
650,kalo udah di puncak jangan lupa sampahnya di bawa turun lagi karena alam bukan tempat nyampah stop nyampah di gunung #kickandy,0,-9.978869658768007,0,0
651,RT @KickAndyShow: 61 WNA terancam dideportasi dan lia @gracialia terancam dipidanakan,0,-6.175994985894696,0,0
652,Lebih baik menyalakan lilin daripada mengumpat kepada kegelapan #pejuangtangguh #kickandy,0,-3.067923808599632,0,0
653,"aku ga mau bohongi diri sendiri. Gimbal Alas, Malang. #kickandy",0,-3.174777773723825,0,0
654,sampan tidak akan dapat belayar di padang pasir betapa pun jua emp http://ilha8253.m.nomor1.net/ilha8253/1001-burung-kertas.htm … #kickandy,0,-9.827378240415587,0,0
655,"Bila kita mencari uang, kita akan dipaksa mengupayakan jangan malas http://ln.is/m.nomor1.com/KfMAp … #kickandy",0,-5.89285715671516,0,0
656,"Dalam hidup, terkadang kita lebih banyak mendapatkan apa yang tidak kita inginkan #NOMOR1.net #kickandy",0,-3.195361115515449,0,0
657,"Cobaan suami saat istri sakit, cobaan istri saat suami gak punya duit, miris #kickandy",0,-5.896902269712244,0,0
658,"Terharu mendengar puisi ""Perempuan yang tak berhenti terjaga"" dari anak-anak Ibu Shinta Nuriyah, miris #kickandy",0,-7.55327146655117,0,0
659,"anak itu milik berdua, bukan milik salah satu, bantulah istri mengasuh anak, seperti itu #Gusdur #kickandy",0,2.062070698695723,1,1
660,"ujian suami adalah saat istri sakit, dan ujian istri adalah saat suami tidak punya apa-apa #kickandy",0,-3.1266816890085147,0,0
661,#kickandy Bung Andy cuma mampir dgn gaya remaja sbg idola remaja dan tidak sempat beli,0,-5.605175084263381,0,0
662,"Kelemahan Anda hanyalah sementara, karena Anda sedang memperkuatnya, tetapi bila Anda jadi #tekcmi144 #kickandy",0,-2.6794295484136468,0,0
663,Kekuatan terbesar yang mampu mengalahkan stress adalah kemampuan memilih pikiran yang tepat. kita akan #hermafik95 #kickandy,0,-4.107691581817536,0,0
664,Itu yg saya kesel. Coba kalo sodara km ngantri ke kanker. Coba km rasain. Kok bs gitu fitnah org. #KickAndy #SuaraHatiAhok,0,-14.291521297682864,0,0
665,"Klo pulang ke rumah, mati. Ga ada yg urus. Miskin kok. Kita mw taruh dia di apartemen #KickAndy #SuaraHatiAhok",0,-10.344497560152611,0,0
666,Kalo dia berantem tdk ada telor busuk diketeknya #kickandy #pilkadadki,0,-7.374782642646318,0,0
667,Pak @basuki_btp mukanya sedih banget pas kakak2 angkatnya ngomong. #kickAndy,0,-3.3017733313627797,0,0
668,Andy terlihat kaku dan jaga sikap saat mengundang Ahok menjadi tamu. Mungkin agar terlihat lebih formal #kickandy,0,0.0023451220890109425,1,0
669,Makin stress makin ngantuk #ahok #kickandy,0,-1.7239181033862103,0,0
670,"Jangan melihat orang dari cover nya aja, tapi lihat lah dia dari sisi lain nya. Fisik bisa saja sm namun isinya berbeda. #KickAndy",0,-6.047595489316758,0,0
671,kayak gajah yg dibilang psikolog di @Metro_TV #KickAndyMetroTv,0,-6.137881663789004,0,0
672,Jangan di bakarin dong pak andy @KickAndyShow #kickandymetrot,0,-0.20595159444926892,0,0
673,bikin sakit perut nonton kisah sarjana tertua di indonesia.. #KickAndyMetroTv,0,-4.786551741561577,0,0
674,Pekerjaan yg tdk sesuai dengan kualifikasi pendidikannya #KickAndyMetroTV,0,-5.294276658858875,0,0
675,"Tp ttp tdk msk surga, jd ibadahnya sia2 hahaah RT @melanjhe: sp bilang orang bertato tdk boleh beribadah?!? #kickandymetrotv",0,-15.568891540545664,0,0
676,orang bertato tdk boleh beribadah?!? #kickandymetrotv,0,-7.183199507839272,0,0
677,Apakah kamu bodoh? Tidak!.. Kamu di bodohi oleh suatu sistem Mike-marjinal @kickandymetrotv,0,-11.814183223796551,0,0
678,"Gimana soal UN g bs bocor, pertanyaan Malaikat di alam kubur aja udah bocor. #KickAndyMetroTV",0,-11.328221867315424,0,0
679,Masa ada anak lulus dg nilai palingg tinggi dan lulus SNMPTN Undangan bidik misi pdhl dia susah sekali... @SBYudhoyono #kickandymetrotv,0,-11.791526404421724,0,0
680,"Orang Belanda aja peduli sama orang2 indonesia yg berada d daerah terisolir, gimana dg pemerintah indonesia? Zhonk kickandyMetroTV",0,-12.776860723974163,0,0
681,Merinding deh nonton #KickAndyMetroTV,0,-2.779882340575402,0,0
682,Indonesia2. Bahkan kita dididik untuk menjadi rusak.. #kickandymetrotv,0,-4.3811656523209,0,0
683,Parahnya kualitas pendidikan di Indonesia  #kickandymetrotv,0,-4.2247408085318305,0,0
684,demi apapun ya kick andy sekarang botak?  #kickandymetrotv,0,-1.4693438038187339,0,0
685,jadi merasa malu krn kalah dari org yg tdk sempurna tapi mempunyai yg lebih dari org sempurna #kickandymetrotv,0,-11.103244286923324,0,0
686,Hukum di Indonesia masih jauh dari kata ADIL #KickAndyMetroTV,0,-5.074312832880845,0,0
687,"aku kira makin tua makin keladi, malah jd macan ompong. Melempem. kecewa liat amin rais di @kickandymetrotv",0,-8.311810865878169,0,0
688,"#kickAndyMetroTV MEDIA harus mengisi lebih banyak ttg kisah sukses di TV, bukan gosip, berita rusuh & acara2 GG JELAS, tai kucing!! #CATET",0,-10.919648622558412,0,0
689,"#kickAndyMetroTV jika ingin dihargai orang, hargailah orang lain juga",0,-7.371455800153041,0,0
690,Dibawah sana banyak yg lebih sulit jangan banyak mengeluh #kickandymetrotv,0,-4.407930836291007,0,0
691,"Hidup adalah  perjuangan yang melelahkan, capek #kickandy",0,-0.13509032082388683,0,0
692,Orang-orang yang berhenti belajar akan menjadi bodoh  #kickandy http://untub6158.m.humandesignindonesia.com/untub6158/rahasia-dalam-memikat-,0,-7.804595052163035,0,0
693,"Ambillah waktu untuk berfikir, jangan jadi perusak #kickandy http://koepb3112.m.networknumberone.com/koepb3112/tak-ada-yang-berubah-meski-sa",0,-4.906105300461068,0,0
694,miris ketika melihat banyak perusak di indonesia #kickandy,0,-4.34911365386727,0,0
695,sistem Mike-marjinal banyak membodohi orang #kickandy,0,-6.355563538698477,0,0
696,stress melihat semua kekacauan yang ada #kickandy,0,-3.0361044923523783,0,0
697,"kesel banget, coba kalian ada di posisi pak ahok #kickandy",0,-1.8836728267538654,0,0
698,"coba pulang kerumah, mati. Ga ada yg urus. Miskin kok. Kita akan taruh dia di apartemen #KickAndy #SuaraHatiAhok",0,-9.689169480973886,0,0
699,"tidak ada orang bodoh, yang ada hanya orang malas",0,-6.674648048035092,0,0
700,"Setuju. Al misbah, mata najwa dan kick andy program favorit",1,6.565489364279306,1,1
701,Metro_TV Mata Najwa: Pancasila Punya Kita http://metrotvn.ws/zNAj3qeb,1,1.848728112882752,1,1
702,"Selera gue ini gatau akhir2 ini suka banget nonton metro tv kalo ga kick andy mata najwa, selera menua",1,2.8745819608220526,1,1
703,Mantap Mata Najwa. Pasti seru nih,1,6.250361497312086,1,1
704,Sahabat2.. yuk nonton Mata Najwa di Metro TV bersama Ketua Umum DPP PKB,1,4.3359089266325626,1,1
705,Suarakan terus kebenaran Mata Najwa,1,1.10629677697772,1,1
706,"Selamat @NajwaShihab dan keluarga besar @Metro_TV Prestasi yg luar biasa, Dialog keren, rugi klo terlewatkan nonton mata najwa",1,7.139340592325232,1,1
707,@TV_MATANAJWA Semoga acara Mata Najwa Metro TV jadi acara favorit dan semakin jaya berkualitas di masa mendatang,1,2.3819514403196456,1,1
